price,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,city,house_age,bathroom_full,bathroom_3_quarter,bathroom_half,bathroom_1_quarter,has_renovated
389250.0,2,1490,4080,1.0,0,0,3,930,560,Seattle,58,1.0,0.0,1.0,0.0,1
315000.0,3,1750,12500,1.0,0,0,3,1150,600,Fall City,60,1.0,0.0,1.0,0.0,1
545000.0,4,2040,6034,2.0,0,0,3,2040,0,Seattle,24,2.0,0.0,1.0,0.0,1
550000.0,3,1900,5000,1.5,0,0,3,1640,260,Seattle,88,1.0,0.0,1.0,0.0,1
415000.0,3,1910,12596,1.0,0,0,3,1340,570,Woodinville,37,1.0,1.0,0.0,0.0,1
387500.0,3,1560,14333,1.0,0,0,4,1560,0,Normandy Park,61,1.0,0.0,0.0,0.0,1
432000.0,3,1470,6250,1.0,0,3,4,1070,400,Lake Forest Park,75,1.0,1.0,0.0,0.0,1
402000.0,3,2700,9994,1.0,0,3,4,1350,1350,Des Moines,55,2.0,0.0,1.0,0.0,0
1035000.0,4,3450,11240,2.0,0,3,4,2430,1020,Burien,54,3.0,0.0,0.0,0.0,1
294700.0,3,1970,9600,1.0,0,0,4,1300,670,Federal Way,47,2.0,0.0,0.0,0.0,0
744000.0,3,2670,12187,2.0,0,0,3,2670,0,Redmond,28,2.0,0.0,1.0,0.0,0
715000.0,3,2550,13458,2.0,0,0,3,2550,0,Bellevue,24,2.0,0.0,1.0,0.0,1
500000.0,4,1720,4011,1.5,0,0,4,1720,0,Seattle,110,1.0,0.0,0.0,0.0,0
1300000.0,4,4270,6002,2.0,0,3,3,3180,1090,Issaquah,10,4.0,0.0,0.0,0.0,1
1150000.0,3,2170,16600,1.0,1,2,3,1130,1040,Redmond,35,1.0,0.0,1.0,0.0,1
650000.0,4,2840,9354,2.0,0,0,3,2840,0,Sammamish,24,2.0,0.0,1.0,0.0,1
435000.0,4,3270,50994,2.0,0,0,4,2720,550,Kent,31,2.0,1.0,0.0,0.0,0
510000.0,3,1480,7040,1.0,0,0,3,1480,0,Kirkland,40,1.0,1.0,0.0,0.0,0
525000.0,5,2440,8000,1.0,0,0,4,1240,1200,Kirkland,42,2.0,1.0,0.0,0.0,0
920000.0,4,2880,5750,1.5,0,0,5,1710,1170,Seattle,86,2.0,1.0,0.0,0.0,1
200000.0,2,1730,9610,1.0,0,0,3,1380,350,Auburn,52,1.0,0.0,0.0,0.0,1
435000.0,2,1260,4080,1.5,0,0,5,1260,0,Seattle,88,1.0,0.0,0.0,0.0,0
809950.0,4,2230,9900,1.5,0,0,5,2230,0,Bellevue,55,2.0,0.0,0.0,0.0,0
1370000.0,2,2460,16940,1.5,0,4,4,1930,530,Seattle,78,2.0,0.0,0.0,0.0,0
455000.0,4,2050,94525,1.0,0,0,4,1250,800,Renton,55,1.0,1.0,0.0,0.0,0
471000.0,3,2030,2805,2.0,0,0,3,1720,310,Issaquah,13,2.0,0.0,1.0,0.0,0
253500.0,2,810,4800,1.0,0,0,3,810,0,Seattle,66,1.0,0.0,0.0,0.0,1
185000.0,3,1840,8100,1.0,0,0,4,920,920,Burien,61,1.0,0.0,0.0,0.0,1
535500.0,3,1730,40250,2.0,0,0,4,1730,0,Woodinville,31,1.0,0.0,1.0,0.0,0
835000.0,2,2280,6815,1.0,0,0,3,2280,0,Redmond,12,2.0,0.0,0.0,0.0,0
589500.0,4,2630,6326,2.0,0,0,3,2630,0,Snoqualmie,6,2.0,0.0,1.0,0.0,0
680000.0,3,2270,23900,1.0,0,0,3,1820,450,Shoreline,39,2.0,0.0,0.0,0.0,0
360000.0,3,1020,7020,1.5,0,0,4,1020,0,Shoreline,61,1.0,1.0,0.0,0.0,1
595000.0,4,1990,2175,2.0,0,0,3,1680,310,Seattle,9,2.0,0.0,1.0,0.0,0
300000.0,4,2680,15508,2.0,0,0,3,2680,0,Federal Way,15,2.0,0.0,1.0,0.0,0
660000.0,3,1980,3300,1.5,0,0,4,1140,840,Seattle,88,1.0,1.0,0.0,0.0,1
570000.0,3,2400,6975,2.0,0,0,3,2400,0,Newcastle,21,2.0,0.0,1.0,0.0,0
285000.0,2,780,5000,1.0,0,0,4,780,0,Seattle,71,1.0,0.0,0.0,0.0,0
435000.0,3,980,5000,1.0,0,0,3,980,0,Seattle,74,2.0,0.0,0.0,0.0,1
160000.0,3,1210,103237,1.0,0,0,2,1210,0,Vashon,96,1.0,0.0,0.0,0.0,1
805000.0,5,4600,19831,1.0,0,3,3,2300,2300,Shoreline,58,2.0,0.0,1.0,0.0,1
450000.0,3,1480,1961,2.0,0,0,3,1480,0,Issaquah,9,2.0,0.0,1.0,0.0,0
510000.0,4,1320,14250,1.0,0,0,4,1320,0,Kirkland,60,1.0,0.0,1.0,0.0,1
1120000.0,5,4400,18500,1.0,0,3,5,2250,2150,Kenmore,51,2.0,1.0,0.0,0.0,0
1280000.0,4,3010,3600,2.0,0,0,3,2370,640,Seattle,15,3.0,0.0,1.0,0.0,0
539000.0,3,2260,9568,1.0,0,0,3,1780,480,Sammamish,29,2.0,0.0,0.0,0.0,0
407193.0,4,1880,14653,2.0,0,0,3,1880,0,Carnation,36,2.0,0.0,0.0,0.0,0
320000.0,3,1370,9900,1.0,0,0,4,1370,0,Milton,31,1.0,1.0,0.0,0.0,0
739000.0,4,2720,3800,2.0,0,0,5,1800,920,Seattle,95,3.0,0.0,0.0,0.0,1
452000.0,2,1740,5400,1.0,0,0,4,990,750,Seattle,68,1.0,1.0,0.0,0.0,1
600000.0,4,2560,5593,2.0,0,0,3,2560,0,Redmond,13,2.0,0.0,1.0,0.0,0
279000.0,5,2690,5557,2.0,0,0,3,2690,0,Seattle,2,2.0,0.0,1.0,0.0,1
895000.0,4,3240,5562,2.0,0,0,3,3240,0,Sammamish,1,3.0,0.0,0.0,0.0,1
585000.0,4,2430,4747,2.0,0,0,3,2430,0,Issaquah,6,2.0,0.0,1.0,0.0,0
405000.0,2,1405,1073,2.0,0,0,3,1140,265,Seattle,7,2.0,0.0,0.0,0.0,0
837219.0,5,3030,7679,2.0,0,0,3,3030,0,Sammamish,0,2.0,1.0,0.0,0.0,0
969990.0,4,4150,8436,2.0,0,0,3,4150,0,Sammamish,0,2.0,0.0,1.0,0.0,0
490000.0,3,1730,2940,3.0,0,0,3,1730,0,Seattle,29,3.0,0.0,0.0,0.0,0
611000.0,6,3820,53173,1.0,0,0,4,2040,1780,Issaquah,40,2.0,0.0,1.0,0.0,0
462000.0,4,3070,6432,2.0,0,0,3,3070,0,Renton,8,2.0,0.0,1.0,0.0,0
540000.0,4,1780,4169,2.0,0,0,3,1780,0,Issaquah,20,2.0,0.0,1.0,0.0,0
260000.0,4,1811,4381,2.0,0,0,3,1811,0,Renton,7,2.0,0.0,1.0,0.0,0
510000.0,4,2450,62290,2.0,0,0,3,2450,0,Woodinville,38,2.0,0.0,0.0,0.0,0
567500.0,3,2300,7398,2.0,0,0,3,2300,0,Snoqualmie,13,2.0,0.0,1.0,0.0,0
445000.0,2,1440,3225,1.0,0,0,3,960,480,Seattle,99,1.0,0.0,0.0,0.0,0
684680.0,4,2370,9360,2.0,0,0,4,2370,0,Redmond,35,2.0,0.0,0.0,0.0,0
455000.0,3,1300,3550,1.5,0,0,3,1300,0,Seattle,87,1.0,0.0,0.0,0.0,1
540000.0,5,2870,4369,2.0,0,0,3,2090,780,Bothell,7,3.0,0.0,0.0,0.0,0
530000.0,3,3400,7200,2.0,0,2,3,2470,930,Renton,5,2.0,1.0,0.0,0.0,0
410000.0,3,1410,5060,1.0,0,0,4,910,500,Seattle,58,1.0,0.0,0.0,0.0,0
450000.0,3,1640,13500,1.0,0,0,3,1110,530,Seattle,74,1.0,1.0,0.0,0.0,1
609900.0,4,3190,7399,2.0,0,0,3,3190,0,Maple Valley,8,2.0,0.0,1.0,0.0,0
648000.0,4,2380,13435,2.0,0,0,3,2380,0,Issaquah,22,2.0,0.0,1.0,0.0,0
550000.0,3,2260,4165,2.0,0,0,3,2260,0,Sammamish,9,2.0,0.0,1.0,0.0,0
347000.0,3,1240,8050,1.0,0,0,4,1240,0,Sammamish,36,1.0,1.0,0.0,0.0,1
1635000.0,5,4220,26784,1.0,0,0,3,2110,2110,Bellevue,56,3.0,0.0,1.0,0.0,1
1339000.0,4,4250,19387,2.0,0,2,4,3260,990,Mercer Island,42,2.0,0.0,1.0,0.0,0
288350.0,3,1860,7963,1.0,0,0,3,1200,660,Tukwila,51,1.0,0.0,1.0,0.0,1
1150000.0,3,2850,10474,1.0,0,0,4,1730,1120,Bellevue,60,2.0,0.0,1.0,0.0,1
525000.0,3,2470,36445,2.0,0,0,4,2470,0,Issaquah,34,3.0,0.0,0.0,0.0,0
250250.0,3,2210,8000,2.0,0,0,4,2210,0,Federal Way,45,2.0,0.0,0.0,0.0,0
341000.0,4,1920,7665,1.0,0,0,4,1500,420,Renton,39,1.0,1.0,0.0,0.0,0
700000.0,4,3150,7778,2.0,0,0,3,3150,0,Sammamish,14,3.0,0.0,0.0,0.0,0
390000.0,4,2700,7875,1.5,0,0,4,2700,0,Renton,46,1.0,1.0,0.0,0.0,0
539950.0,3,2190,7149,1.0,0,1,4,1240,950,Renton,51,2.0,0.0,0.0,0.0,0
552000.0,2,1380,951,3.0,0,0,3,1380,0,Seattle,8,2.0,0.0,1.0,0.0,0
250000.0,5,2520,5753,1.5,0,0,4,1510,1010,Enumclaw,86,1.0,0.0,1.0,0.0,0
502000.0,3,1300,8800,1.0,0,0,4,1300,0,Bellevue,51,1.0,1.0,0.0,0.0,0
480000.0,4,2220,6500,2.0,0,3,4,2220,0,Burien,50,1.0,1.0,0.0,0.0,0
378500.0,2,730,7528,1.0,0,0,3,730,0,Seattle,68,1.0,0.0,0.0,0.0,0
1350000.0,4,3300,15907,2.0,0,0,5,3300,0,Mercer Island,29,3.0,0.0,0.0,0.0,0
1900000.0,4,4130,112521,2.0,0,0,3,4130,0,Bellevue,36,3.0,0.0,0.0,0.0,0
605000.0,3,2670,47480,2.0,0,3,3,2670,0,Woodinville,33,2.0,0.0,1.0,0.0,1
307550.0,4,1980,5909,2.0,0,0,3,1980,0,Kent,11,2.0,0.0,1.0,0.0,0
304700.0,2,740,5995,1.0,0,0,4,740,0,Seattle,65,1.0,0.0,0.0,0.0,1
568000.0,3,2050,3520,1.0,0,0,4,1070,980,Seattle,37,1.0,1.0,0.0,0.0,0
385000.0,3,1230,7500,1.0,0,0,3,1230,0,Kirkland,27,1.0,1.0,0.0,0.0,1
345000.0,3,1210,1420,3.0,0,0,3,1210,0,Seattle,6,2.0,0.0,1.0,0.0,0
435000.0,3,1890,7200,1.0,0,0,4,1230,660,Seattle,41,2.0,0.0,0.0,0.0,0
579000.0,2,1870,6275,1.0,0,0,3,1870,0,Redmond,11,2.0,0.0,0.0,0.0,0
236000.0,3,1330,6301,1.0,0,0,3,1330,0,Auburn,16,1.0,1.0,0.0,0.0,1
305100.0,3,1590,35988,1.0,0,0,4,1590,0,Renton,40,2.0,0.0,0.0,0.0,0
368000.0,3,1710,10800,1.0,0,0,4,1710,0,Kenmore,56,1.0,1.0,0.0,0.0,1
255000.0,2,1200,9000,1.0,0,2,5,1200,0,Des Moines,97,1.0,0.0,0.0,0.0,0
400000.0,2,1140,5100,1.0,0,0,3,1140,0,Seattle,72,1.0,0.0,0.0,0.0,1
440000.0,3,2240,8153,1.0,0,0,3,1120,1120,Seattle,66,1.0,1.0,0.0,0.0,1
417000.0,2,920,6600,1.0,0,0,3,920,0,Seattle,95,1.0,0.0,0.0,0.0,1
435000.0,2,800,5000,1.0,0,0,3,800,0,Seattle,108,1.0,0.0,0.0,0.0,1
475000.0,4,1980,11443,1.0,0,0,5,1980,0,Lake Forest Park,62,2.0,1.0,0.0,0.0,1
563500.0,4,2800,12831,2.0,0,0,3,2800,0,Duvall,13,2.0,0.0,1.0,0.0,0
285000.0,3,1680,35127,2.0,0,0,3,1680,0,Auburn,27,2.0,0.0,0.0,0.0,1
471000.0,4,2330,9928,2.0,0,0,3,2330,0,North Bend,16,2.0,0.0,1.0,0.0,1
500000.0,4,2240,9886,1.5,0,0,4,2240,0,Bellevue,49,1.0,1.0,0.0,0.0,0
640000.0,3,2140,8925,2.0,0,0,3,2140,0,Sammamish,23,2.0,0.0,1.0,0.0,0
442500.0,4,2170,14024,2.0,0,0,3,2170,0,Duvall,22,2.0,0.0,1.0,0.0,0
213400.0,3,1150,8686,1.0,0,0,4,1150,0,Renton,51,1.0,0.0,1.0,0.0,0
831000.0,4,2030,3905,1.5,0,0,4,1630,400,Seattle,88,2.0,0.0,1.0,0.0,1
325000.0,3,1350,11805,1.0,0,0,3,1350,0,Duvall,28,2.0,0.0,0.0,0.0,0
425000.0,2,910,4635,1.0,0,0,4,910,0,Seattle,109,1.0,0.0,0.0,0.0,0
550000.0,4,2700,5100,1.0,0,0,4,1440,1260,Seattle,46,2.0,0.0,1.0,0.0,0
599950.0,4,3730,15029,2.0,0,2,3,2440,1290,Kent,23,3.0,0.0,1.0,0.0,0
1225000.0,4,2740,16007,2.0,0,0,3,2740,0,Medina,30,2.0,0.0,1.0,0.0,0
750000.0,4,2050,5000,2.0,0,0,4,1370,680,Seattle,27,3.0,0.0,0.0,0.0,0
290000.0,4,2390,4500,2.0,0,0,3,2390,0,Renton,40,3.0,0.0,0.0,0.0,0
270000.0,4,1990,7252,1.0,0,0,3,1270,720,Auburn,15,2.0,1.0,0.0,0.0,0
229950.0,4,1300,21000,1.0,0,0,4,1300,0,Federal Way,45,1.0,1.0,0.0,0.0,0
234999.0,3,1330,8912,1.0,0,0,3,1330,0,SeaTac,66,1.0,0.0,0.0,0.0,1
265000.0,2,1000,31505,1.0,0,0,3,1000,0,Duvall,54,1.0,0.0,0.0,0.0,1
367300.0,4,2190,14937,2.0,0,0,3,2190,0,Auburn,21,2.0,1.0,0.0,0.0,0
550000.0,3,1380,3402,1.5,0,0,3,1380,0,Seattle,114,1.0,1.0,0.0,0.0,1
743700.0,4,2610,33206,2.0,0,0,3,2610,0,Redmond,26,2.0,0.0,1.0,0.0,1
352750.0,2,1060,1241,2.0,0,0,3,960,100,Seattle,6,1.0,1.0,0.0,0.0,0
403950.0,2,710,1136,2.0,0,0,4,710,0,Seattle,71,1.0,0.0,0.0,0.0,0
980000.0,4,2730,4800,1.5,0,0,5,2230,500,Seattle,105,2.0,0.0,1.0,0.0,1
585000.0,4,2470,131790,2.0,0,2,3,2470,0,Vashon,77,1.0,1.0,0.0,0.0,1
554000.0,3,1760,10780,1.0,0,0,3,1760,0,Bellevue,37,1.0,1.0,0.0,0.0,1
546000.0,3,1530,3464,2.0,0,0,3,1530,0,Bellevue,16,2.0,0.0,1.0,0.0,1
280000.0,2,1610,158558,1.5,0,0,2,1610,0,Snoqualmie,66,1.0,1.0,0.0,0.0,0
212500.0,2,1030,21712,1.0,0,0,4,1030,0,Seattle,76,2.0,0.0,0.0,0.0,0
428000.0,3,1310,2550,1.0,0,0,3,780,530,Seattle,28,2.0,0.0,0.0,0.0,0
965000.0,4,3160,34560,1.0,0,0,4,3160,0,Woodinville,33,2.0,0.0,0.0,0.0,0
364900.0,3,2500,8304,2.0,0,0,3,2500,0,Kent,17,3.0,0.0,0.0,0.0,0
559000.0,3,2070,5386,1.0,0,0,4,1140,930,Seattle,66,1.0,0.0,1.0,0.0,0
213000.0,4,1980,9000,1.0,0,0,2,1480,500,Federal Way,36,1.0,1.0,0.0,0.0,0
620000.0,3,2590,7237,2.0,0,0,3,2590,0,Seattle,10,2.0,0.0,1.0,0.0,1
240000.0,4,1910,16320,1.5,0,0,3,1910,0,Seattle,80,1.0,0.0,0.0,0.0,1
852500.0,3,2630,10100,1.0,0,0,4,1580,1050,Bellevue,47,2.0,0.0,1.0,0.0,0
600000.0,3,2630,77972,2.0,0,0,3,2630,0,Duvall,10,2.0,0.0,1.0,0.0,1
410000.0,3,1960,4400,2.0,0,0,3,1960,0,Snoqualmie,8,2.0,0.0,1.0,0.0,0
328000.0,3,1440,45302,2.0,0,0,3,1440,0,Duvall,37,1.0,1.0,0.0,0.0,1
625000.0,3,2210,16200,1.0,0,0,3,1390,820,Bellevue,56,1.0,1.0,0.0,0.0,1
649950.0,4,2350,63162,2.0,0,0,4,2350,0,Woodinville,20,2.0,0.0,1.0,0.0,0
235000.0,3,1590,13000,1.5,0,0,3,1590,0,Burien,70,1.0,0.0,0.0,0.0,0
489000.0,3,1500,1249,2.0,0,0,3,1240,260,Seattle,10,3.0,0.0,1.0,0.0,1
536000.0,3,1900,6224,2.0,0,0,3,1900,0,Sammamish,9,2.0,0.0,1.0,0.0,0
400000.0,4,2370,3692,2.5,0,0,3,2370,0,Renton,1,3.0,0.0,1.0,0.0,1
398000.0,3,1720,1715,2.0,0,0,3,1240,480,Seattle,10,2.0,0.0,1.0,0.0,1
379000.0,4,2020,7560,1.0,0,0,4,2020,0,Renton,54,1.0,0.0,1.0,0.0,1
345000.0,2,1340,1210,2.0,0,0,3,1120,220,Seattle,6,1.0,0.0,1.0,0.0,0
365000.0,3,1800,2700,2.0,0,0,3,1800,0,Seattle,3,2.0,0.0,1.0,0.0,0
315000.0,3,1480,1590,2.0,0,0,3,1150,330,Seattle,4,2.0,0.0,1.0,0.0,0
571000.0,4,2750,7807,1.5,0,0,5,2250,500,Seattle,98,2.0,0.0,0.0,0.0,0
1025000.0,5,3760,28040,2.0,0,0,3,3760,0,Kirkland,31,4.0,0.0,0.0,0.0,1
695000.0,3,2540,4694,2.0,0,0,3,2540,0,Sammamish,9,2.0,1.0,0.0,0.0,0
225000.0,3,1760,26055,1.0,0,0,3,920,840,Covington,35,1.0,1.0,0.0,0.0,1
740000.0,3,3000,25341,2.0,0,0,3,3000,0,Redmond,19,2.0,0.0,1.0,0.0,0
315000.0,4,1930,9643,2.0,0,0,4,1930,0,Kent,22,2.0,0.0,1.0,0.0,0
1230000.0,4,3040,7000,2.0,0,0,3,3040,0,Mercer Island,13,2.0,0.0,1.0,0.0,0
420000.0,2,860,3880,1.0,0,0,4,860,0,Seattle,98,1.0,0.0,0.0,0.0,0
310000.0,3,1420,7650,1.0,0,0,4,1100,320,Renton,30,1.0,1.0,0.0,0.0,0
700000.0,3,2080,3880,1.0,0,0,5,1160,920,Seattle,60,2.0,0.0,0.0,0.0,0
269000.0,3,1560,4200,2.0,0,0,3,1560,0,Maple Valley,11,2.0,0.0,1.0,0.0,0
369990.0,4,1960,7133,2.0,0,0,3,1960,0,Renton,12,2.0,0.0,1.0,0.0,0
800000.0,3,1620,4500,2.0,0,0,4,1620,0,Seattle,88,2.0,0.0,0.0,0.0,1
569000.0,5,3670,10583,1.0,0,0,5,2060,1610,Lake Forest Park,62,3.0,0.0,0.0,0.0,1
175000.0,6,1930,8400,1.0,0,0,3,1030,900,Burien,43,1.0,0.0,1.0,0.0,0
440000.0,3,1290,1286,3.0,0,0,3,1290,0,Seattle,14,1.0,0.0,1.0,0.0,0
435000.0,5,1970,15247,1.0,0,0,3,1450,520,Fall City,28,2.0,0.0,0.0,0.0,0
345000.0,3,1540,6909,1.0,0,0,4,920,620,Shoreline,59,1.0,1.0,0.0,0.0,1
558000.0,4,2180,3870,1.0,0,0,3,1020,1160,Seattle,114,2.0,0.0,0.0,0.0,1
490000.0,3,2220,10275,2.0,0,0,3,1640,580,Issaquah,34,2.0,0.0,0.0,0.0,0
335000.0,3,2430,9133,1.0,0,0,4,1410,1020,Renton,36,1.0,1.0,0.0,0.0,1
100000.0,4,1120,2685,1.0,0,0,3,860,260,Renton,75,1.0,0.0,0.0,0.0,1
417500.0,4,1390,10800,1.5,0,0,4,1390,0,Seattle,73,1.0,0.0,0.0,0.0,1
253000.0,3,2040,7281,1.0,0,0,3,1020,1020,Tukwila,52,1.0,1.0,0.0,0.0,1
1240000.0,5,2830,7500,2.0,0,0,3,2460,370,Seattle,91,3.0,0.0,0.0,0.0,1
490000.0,4,3020,8302,2.0,0,0,4,3020,0,Covington,20,2.0,0.0,1.0,0.0,0
470000.0,3,2290,14800,1.0,0,0,3,1620,670,Lake Forest Park,49,1.0,1.0,0.0,0.0,1
483300.0,4,1210,11100,1.0,0,0,4,1210,0,Bellevue,59,2.0,0.0,0.0,0.0,1
659000.0,3,2510,6320,2.0,0,0,3,2510,0,Sammamish,18,2.0,0.0,1.0,0.0,0
480000.0,4,2320,4322,1.0,0,0,3,1140,1180,Seattle,104,1.0,1.0,0.0,0.0,1
165000.0,3,970,6600,1.0,0,0,3,970,0,Burien,49,1.0,0.0,0.0,0.0,1
659500.0,3,1820,5500,1.0,0,0,4,1620,200,Seattle,57,1.0,1.0,0.0,0.0,1
219900.0,3,970,7742,1.0,0,0,4,970,0,Federal Way,47,1.0,0.0,0.0,0.0,0
315000.0,2,1740,3622,1.0,0,0,4,950,790,Seattle,90,1.0,0.0,0.0,0.0,0
250000.0,3,1590,7560,1.0,0,0,3,1130,460,Kent,30,1.0,1.0,0.0,0.0,0
268000.0,2,1380,5000,1.0,0,0,3,870,510,Seattle,71,1.0,0.0,0.0,0.0,1
380000.0,4,1680,11123,1.0,0,0,3,1130,550,Shoreline,55,1.0,0.0,1.0,0.0,1
499000.0,2,1220,3000,1.0,0,0,3,920,300,Seattle,88,1.0,0.0,0.0,0.0,1
285000.0,2,1651,18200,1.0,0,0,3,1651,0,Vashon,68,2.0,0.0,0.0,0.0,0
183000.0,3,1330,9200,1.0,0,0,4,1330,0,Auburn,41,1.0,1.0,0.0,0.0,0
1070000.0,3,2940,4622,2.0,0,0,4,2230,710,Seattle,26,3.0,0.0,0.0,0.0,0
429000.0,3,1410,1246,3.0,0,0,3,1410,0,Seattle,9,3.0,0.0,0.0,0.0,0
403000.0,2,1100,3598,1.0,0,0,4,1100,0,Seattle,88,1.0,0.0,0.0,0.0,1
375500.0,3,1530,7200,1.0,0,0,3,1530,0,Lake Forest Park,39,1.0,0.0,1.0,0.0,0
1795000.0,5,5270,17232,2.0,0,1,3,4010,1260,Mercer Island,37,3.0,0.0,0.0,0.0,1
516200.0,3,2110,5150,1.0,0,0,5,1080,1030,Seattle,95,2.0,0.0,0.0,0.0,1
385000.0,4,1720,8750,1.0,0,0,3,860,860,Kirkland,43,1.0,1.0,0.0,0.0,0
515000.0,3,1800,5001,2.0,0,0,3,1800,0,Kirkland,18,2.0,0.0,1.0,0.0,0
375000.0,4,2210,9427,2.0,0,0,3,2210,0,Burien,15,2.0,0.0,1.0,0.0,0
650000.0,4,2560,9731,2.0,0,0,4,2560,0,Kirkland,41,2.0,0.0,0.0,0.0,0
306888.0,2,1010,7719,2.0,0,0,3,1010,0,Renton,33,1.0,0.0,1.0,0.0,1
870000.0,4,3340,12248,2.0,0,1,3,2470,870,Seattle,16,2.0,0.0,1.0,0.0,1
310000.0,4,1740,11075,1.5,0,0,3,1740,0,Shoreline,49,1.0,0.0,0.0,0.0,1
251750.0,3,1320,7200,1.0,0,0,5,1320,0,Kent,39,2.0,0.0,0.0,0.0,0
366000.0,3,1520,8625,1.0,0,0,3,1520,0,Bothell,38,1.0,1.0,0.0,0.0,0
429950.0,3,2010,9480,1.0,0,0,3,1570,440,Seattle,63,1.0,0.0,1.0,0.0,1
710000.0,3,2440,3427,2.0,0,0,3,1990,450,Bellevue,14,3.0,0.0,1.0,0.0,0
895000.0,5,2550,20875,1.0,0,0,4,1610,940,Bellevue,61,2.0,0.0,1.0,0.0,1
149500.0,3,1010,9450,1.0,0,0,4,1010,0,Des Moines,55,1.0,0.0,0.0,0.0,0
310000.0,3,1780,6771,1.0,0,0,3,1230,550,Seattle,24,2.0,0.0,1.0,0.0,1
555000.0,3,2180,4976,1.5,0,2,4,1680,500,Seattle,84,2.0,0.0,0.0,0.0,0
750000.0,5,2750,7500,2.0,0,1,3,2150,600,Kirkland,77,3.0,0.0,0.0,0.0,1
745000.0,4,3490,7024,2.0,0,0,3,3490,0,Sammamish,8,3.0,0.0,0.0,0.0,0
695000.0,3,2550,45254,2.0,0,0,3,2550,0,Redmond,13,2.0,0.0,1.0,0.0,0
433000.0,3,1870,7189,1.0,0,0,3,1270,600,Seattle,55,1.0,1.0,0.0,0.0,1
307000.0,4,1150,8184,1.5,0,0,3,1150,0,Shoreline,67,1.0,0.0,0.0,0.0,1
655275.0,3,2050,11856,1.0,0,0,3,1460,590,Bellevue,52,1.0,1.0,0.0,0.0,1
392000.0,4,1940,6555,2.0,0,0,3,1940,0,Maple Valley,24,2.0,1.0,0.0,0.0,1
1180000.0,5,3630,6000,1.5,0,0,3,2470,1160,Kirkland,10,3.0,1.0,0.0,0.0,1
359950.0,3,1890,9100,2.0,0,0,4,1890,0,Shoreline,62,1.0,1.0,0.0,0.0,0
360000.0,4,1630,10375,1.0,0,0,5,1630,0,Woodinville,46,2.0,0.0,0.0,0.0,0
566000.0,4,2440,5000,1.0,0,0,3,1340,1100,Seattle,60,1.0,1.0,0.0,0.0,1
700000.0,5,3100,9825,2.0,0,2,4,3100,0,Seattle,64,2.0,1.0,0.0,0.0,1
415000.0,3,2090,6045,2.0,0,0,3,2090,0,Renton,14,2.0,0.0,1.0,0.0,0
199500.0,3,920,9812,1.0,0,0,4,920,0,Auburn,52,1.0,0.0,0.0,0.0,0
749000.0,3,1580,5000,1.5,0,0,3,1580,0,Seattle,88,1.0,0.0,0.0,0.0,1
680000.0,3,1760,8400,1.0,0,0,4,1460,300,Seattle,54,1.0,1.0,0.0,0.0,1
400000.0,4,2530,7563,1.0,0,0,3,1440,1090,Bothell,36,2.0,0.0,1.0,0.0,0
608000.0,4,2490,9714,1.0,0,0,4,1400,1090,Bothell,31,2.0,1.0,0.0,0.0,0
589900.0,4,3870,35889,2.0,0,0,3,2530,1340,Issaquah,13,4.0,0.0,1.0,0.0,0
480000.0,5,2732,9500,1.0,0,2,4,1870,862,Federal Way,39,2.0,0.0,1.0,0.0,0
1059500.0,5,3230,3825,2.0,0,0,3,2480,750,Seattle,0,3.0,0.0,0.0,0.0,0
915000.0,6,2930,14980,2.0,0,3,3,2930,0,Bellevue,1,3.0,1.0,0.0,0.0,1
695000.0,4,3510,9364,2.0,0,0,3,3510,0,Snoqualmie,13,3.0,0.0,1.0,0.0,0
899900.0,4,2580,3909,2.0,0,0,3,2580,0,Kirkland,1,2.0,0.0,1.0,0.0,1
499950.0,2,1060,1208,2.0,0,0,3,940,120,Seattle,9,2.0,0.0,0.0,0.0,0
533112.0,4,2790,8853,2.0,0,0,3,2790,0,North Bend,1,2.0,1.0,0.0,0.0,1
303210.0,4,2009,5000,2.0,0,0,3,2009,0,Auburn,0,2.0,0.0,1.0,0.0,0
525000.0,5,2880,8364,2.0,0,0,3,2880,0,Renton,8,2.0,1.0,0.0,0.0,0
399950.0,2,710,1157,2.0,0,0,4,710,0,Seattle,71,1.0,0.0,0.0,0.0,0
850830.0,3,2070,13241,1.5,0,0,5,1270,800,Seattle,104,2.0,0.0,1.0,0.0,0
371500.0,3,1370,8336,1.0,0,0,5,1370,0,Shoreline,50,2.0,0.0,0.0,0.0,0
522000.0,3,1730,8400,1.0,0,0,4,1400,330,Redmond,34,1.0,1.0,0.0,0.0,0
588000.0,4,1680,5000,1.0,0,0,3,980,700,Seattle,64,2.0,0.0,0.0,0.0,1
276900.0,2,1350,10096,1.0,0,2,4,1350,0,North Bend,62,1.0,0.0,0.0,0.0,0
248000.0,5,1510,9078,1.0,0,0,4,1510,0,SeaTac,55,1.0,0.0,1.0,0.0,0
280000.0,3,1860,6607,2.0,0,0,3,1860,0,Federal Way,25,2.0,0.0,1.0,0.0,0
495000.0,6,3440,4500,2.0,0,0,3,3280,160,Renton,7,5.0,0.0,0.0,0.0,0
665000.0,6,4250,4400,2.5,0,0,4,3020,1230,Seattle,112,3.0,0.0,0.0,0.0,0
